Employee_ID,Name,Age,Gender,Department,Education_Level,Join_Date,Training_Program,Training_Date,Training_Attended,Pre_Training_Score,Post_Training_Score,Manager_Feedback_Score,Peer_Feedback_Score
875b2fe1-e3bb-4eb7-a404-45a187e7099b,Lisa Salazar MD,,Male,Sales,Bachelors,04/08/2022,Communication,28/10/2023,P,0,0,2,2
974a25a0-b817-48f8-b6d2-0b487477c444,Kimberly Campos,,Female,Engineering,Bachelors,07/08/2020,Excel,04/02/2022,Present,0,0,0,0
68473103-0496-422f-9525-a0d148d40d84,Traci Brown,23,FEMALE,Finance,PhD,23/08/2020,Python,15/07/2021,Yes,37,,5,5
e265edda-ea02-4c7d-b6aa-c248edd61dd7,Crystal Edwards,55,FEMALE,Finance,None,25/10/2023,Python,20/07/2026,A,0,42,3,3
e43a3562-4cdf-4063-83c3-698873037257,Amanda Perez,,F,HR,Diploma,28/02/2022,Project Management,08/07/2024,Present,43,0,5,5
0118d2a5-43ef-4542-a512-6fe3410f71df,Amanda Crane,27,Female,Sales,Diploma,12/03/2025,Project Management,07/07/2025,Yes,54,0,4,4
6e152f71-0093-4ba0-a5a0-7e433d2dca86,Billy Pratt,,MALE,Finance,None,01/02/2024,Project Management,09/05/2025,A,,0,5,5
f09e64ef-8bea-4f03-a645-3b43d07e22a1,Jonathan Cisneros,38,FEMALE,Finance,Bachelors,25/10/2024,Python,22/11/2025,A,,0,1,1
0d1b293b-a9ce-4593-99a9-a788c4d6afc4,Kevin Ferguson MD,57,M,Support,Diploma,14/11/2022,Python,25/08/2023,Present,0,70,3,3
fd414341-ecf6-4826-bc1e-0ac4daf09b92,Nicholas Thompson,,FEMALE,Finance,Diploma,02/04/2021,Cloud Computing,25/02/2022,Absent,0,74,5,5
1465b466-6df3-4e7a-af61-aae103a35aed,David Castillo,31,F,Engineering,Masters,20/12/2021,Cloud Computing,18/10/2022,P,,38,3,3
bb23e712-bfd9-4996-ae5b-6379213fa67b,Matthew Powers,,M,Sales,None,10/02/2021,Communication,23/10/2023,Present,0,,0,0
343f75d0-6d2b-499d-a7ec-a309296fc0d7,Heather Hubbard,54,FEMALE,Engineering,Diploma,20/10/2023,Communication,19/05/2025,P,,0,,
b109e971-8ad5-4402-bf75-659e4f3ae530,Andrea Mcgrath,49,FEMALE,Engineering,Bachelors,21/09/2022,Python,19/01/2024,Present,47,0,1,1
f41e2e7c-00da-4e3f-afe5-f873da60314c,Richard Bauer,60,Female,Support,Diploma,19/04/2021,Leadership,28/01/2022,Absent,,72,0,0
c3d08178-1d05-4dbf-add1-0250f713a7f8,Bryan Miranda,,M,Sales,None,25/07/2022,Leadership,08/08/2023,A,0,22,2,2
7b32aadb-1f41-4851-82c2-73a9771db808,Diana Miller,,Female,HR,Bachelors,23/10/2024,Cloud Computing,25/11/2025,Present,,24,3,3
ce7d765b-634c-45ea-ad28-746a5a6df285,Tony Swanson,,F,Engineering,Diploma,17/01/2021,Project Management,30/01/2023,A,0,0,1,1
2553ff33-298b-4a25-903d-24cffdfbc585,Joseph Norris,56,FEMALE,Sales,Bachelors,31/12/2020,Excel,21/10/2021,A,90,,5,5
c1df5a89-ecba-4cb1-bdb9-9dc17a8b737a,Amanda Castaneda,55,Female,HR,None,01/12/2021,Communication,22/03/2022,A,,0,4,4
c69ee73d-832d-40cc-8ea9-93a01a8385f9,Christy Lee,,MALE,Sales,None,11/12/2023,Excel,17/03/2025,P,,,5,5
b285d65b-bf6b-4493-961b-53afc601b22f,Willie Perez,,FEMALE,HR,PhD,17/05/2024,Project Management,22/05/2026,Present,34,98,1,1
63247e63-7535-4dc2-8555-b4b58eb58d5c,Jacob Yoder,,M,Marketing,Diploma,20/06/2024,Project Management,29/07/2026,Present,64,,2,2
922913f1-00f3-4866-b026-0bb173f1df26,William Peck,25,FEMALE,Sales,None,29/07/2020,Excel,16/11/2020,Absent,,,,
01e7719c-d667-4724-bfee-7aef6a606a4b,Shannon Miller,,M,HR,None,23/02/2023,Leadership,20/03/2025,A,82,26,1,1
c420c72d-8fb8-4736-8540-6adb983ae235,Chad Snyder,41,M,Sales,None,30/01/2021,Python,30/10/2022,Absent,,,5,5
1ea822bb-5738-4567-82f7-2b1fb9d4d2d3,Amanda Conley,,F,Finance,Diploma,15/12/2024,Leadership,13/12/2026,P,,40,0,0
d27960a4-897e-4ce5-8fe3-0b6d3efc5196,Andrew Rodriguez,,M,Finance,Diploma,18/12/2022,Python,05/05/2025,Yes,0,,3,3
230d27b8-ff97-488e-b6cd-d0d1aa31e22b,Robyn Kidd,34,F,Marketing,Masters,26/10/2022,Python,19/01/2025,P,,0,2,2
fb372648-697a-496d-9988-5d2a570662ce,Joseph Jones,40,Male,Finance,PhD,27/08/2022,Cloud Computing,02/04/2023,Yes,64,26,3,3
05d1c7ad-6828-40b7-8cc1-032dbd16c038,Dustin Lopez,32,Male,Marketing,Masters,21/11/2022,Python,01/12/2024,Absent,,0,4,4
8663686e-ee70-4803-a32e-444cde97df42,Sarah Cox,,FEMALE,Engineering,Diploma,21/01/2021,Leadership,24/12/2022,Present,30,0,4,4
5572f1b3-c49b-4178-83a2-99e4f981f289,Caleb Ray,,FEMALE,Sales,Diploma,27/01/2021,Leadership,08/06/2021,Present,88,,0,0
0c906c01-3b44-4abc-942e-c8b0cce52711,Ryan Pierce,,FEMALE,Marketing,Masters,20/03/2025,Leadership,12/12/2026,Absent,0,,4,4
cfc3845b-1464-4da8-9bf7-fa26e9b89caf,Taylor Berg,,Female,Support,Diploma,13/11/2024,Python,24/07/2027,Absent,74,0,1,1
a86c1d88-8d67-482c-a804-8c914c15b7ec,Steven Goodwin,,Female,Support,Diploma,28/11/2024,Python,20/04/2025,Absent,,0,1,1
6b905645-e0c2-442e-ab38-fcdf4fd82aba,Gary Figueroa,,FEMALE,HR,Masters,11/08/2020,Python,10/10/2021,P,85,59,5,5
f1d799af-f2f0-4a8c-9825-068b11997084,Ashley Woods,,M,HR,PhD,06/06/2021,Leadership,09/11/2021,Present,,0,,
8abe2e04-67ee-4fe9-9c72-e5cacf3b6e13,Christopher Ayers,43,Female,Engineering,Bachelors,03/04/2024,Communication,14/05/2025,Absent,0,,4,4
2f64a0ad-2b1a-406e-9585-244514fe88bc,Laura Delacruz,53,F,Finance,Diploma,16/05/2022,Communication,11/08/2024,Absent,0,,0,0
b54a126d-ba8f-4592-b7ea-3bed78669ba9,Oscar Short,,MALE,Marketing,Bachelors,29/05/2020,Excel,18/12/2020,P,0,89,0,0
015a749b-686c-427d-bd59-7efd3d1401de,Sheri Ray,46,Male,HR,PhD,07/08/2024,Project Management,05/12/2026,No,44,0,5,5
0f32fb39-3ce7-4807-8c2d-23a97e1e7e84,Louis Price,56,M,Sales,Masters,10/11/2021,Python,29/02/2024,Absent,59,0,3,3
678ea95f-22de-412c-9821-f0774aeeccef,Jennifer Lane,54,MALE,Finance,Diploma,02/10/2024,Excel,16/01/2027,Yes,0,,1,1
e3bab56c-db2b-4d4f-9dcb-65be3fc0796e,Jason Wong,,MALE,HR,PhD,22/07/2022,Python,09/08/2023,A,0,0,3,3
67d1cb6f-1d57-40cd-ba52-23bb005f3337,Nicole Vazquez,52,F,Support,None,01/07/2024,Leadership,17/01/2027,Present,61,96,1,1
948841cb-a40c-40ee-907f-8c452f3214c2,Michael Anderson,,FEMALE,Support,Diploma,03/03/2025,Cloud Computing,30/08/2025,Yes,,0,5,5
beb07722-3fff-4c75-bf86-6deb3b195b02,Benjamin Foster,60,M,HR,Diploma,09/08/2020,Cloud Computing,16/02/2022,No,,,0,0
9317545d-1cd4-4dff-b59b-39fa46cbeb60,Daniel Rodriguez,,Female,Engineering,Bachelors,13/02/2022,Project Management,21/07/2024,Yes,0,0,2,2
34d244cd-5763-4be7-9b61-508e69d1b037,Charles Wong,35,FEMALE,Finance,Masters,19/05/2020,Cloud Computing,03/03/2021,Absent,0,33,2,2
fa2d0e68-533a-43b3-9e66-d8fade69c076,Matthew Becker,,Male,Finance,Masters,24/04/2021,Cloud Computing,16/09/2021,Absent,0,85,,
a292bd6c-db95-4988-b398-b604a9c2371e,James Lopez,32,Male,Engineering,Bachelors,14/01/2024,Leadership,10/02/2026,Absent,49,20,2,2
461e24a3-f2fb-494a-bd29-6f9c7d6af5c4,David Hamilton,,F,Engineering,Bachelors,01/05/2022,Leadership,03/08/2022,Yes,0,0,4,4
d56cb5e4-e391-4adc-8809-60830fb83639,Jimmy Roberts,22,M,Marketing,PhD,12/08/2021,Excel,16/01/2023,Present,56,0,1,1
2404c66d-4986-4729-a19d-4f0a1c444135,Christopher Hammond,37,FEMALE,Sales,Bachelors,13/10/2023,Excel,03/09/2024,P,0,37,,
10b72ccf-8793-4d69-833b-f03ec923527f,Hannah Newman,,MALE,Engineering,Bachelors,16/04/2024,Leadership,03/04/2025,Absent,,71,0,0
468ebdf8-dd25-4141-b03d-01eb336fc177,Tracey Nelson,,MALE,Sales,Diploma,02/02/2024,Excel,06/03/2024,Present,62,,0,0
222c2fd2-e7a1-46d2-b029-3dbb3876fdaa,David Tucker,,M,Engineering,Bachelors,08/05/2024,Leadership,24/08/2025,No,,58,,
827b8c89-8d3f-433b-b2d1-e6c1fc8ad016,Brianna Adams,,Male,Finance,None,16/02/2022,Python,12/03/2024,Present,0,,0,0
194d397d-b09d-4d19-813b-4e2085a3a473,Matthew Lloyd,55,M,Sales,Masters,03/06/2023,Excel,31/08/2025,A,90,0,1,1
f5080d9c-9131-4064-901e-a7fb05325a3e,Daisy Campbell,,Female,Finance,None,13/09/2023,Excel,05/03/2024,Present,87,,,
ee6e5ef6-ab1f-4666-b52a-72c4c1fb0bf5,Lisa Lloyd,58,F,Sales,Diploma,05/05/2022,Cloud Computing,27/12/2023,Present,66,0,,
7f3dcbf9-a0a5-4b74-aed5-a161ebfce2d6,April Benjamin,,F,Engineering,None,09/10/2024,Communication,21/01/2026,Absent,22,,4,4
8dca94bd-c50a-4d22-b08c-19fac4bbf711,Glenn Castillo,51,F,Engineering,PhD,19/01/2023,Leadership,08/08/2025,Yes,0,67,3,3
b88ba445-4e6c-4bae-bb8c-ea351bc47161,Danielle Ballard,,FEMALE,HR,Bachelors,10/11/2021,Excel,30/07/2024,A,,0,4,4
ab7a63e3-66e6-4f92-a0fc-1ea83310401b,Lindsay Elliott,46,Male,Engineering,None,02/04/2025,Project Management,06/06/2027,No,90,55,3,3
323eab00-9fe7-4bb8-b8cb-74696142894a,Erika Hodge,,M,Marketing,Masters,30/01/2021,Communication,14/11/2022,Yes,,0,4,4
88510075-3dbd-410b-8249-024178ac9c5e,Darren Bernard,,M,Marketing,Bachelors,20/04/2023,Cloud Computing,04/08/2023,P,,82,0,0
90ae41e4-1a6a-4169-9386-5151b0921979,Crystal Delacruz,30,FEMALE,Marketing,Masters,28/05/2020,Python,19/05/2021,A,0,93,5,5
fef6f9d7-88f4-4eed-a990-6abf7792be47,Ashley Fritz,47,MALE,HR,Diploma,03/01/2022,Python,19/09/2024,Present,78,47,1,1
3881e713-22be-40bc-b7eb-178670f7cd82,Colleen Davis,33,FEMALE,Sales,PhD,06/12/2024,Project Management,17/10/2025,P,20,,4,4
68bd47aa-9666-400e-ab0f-61a402fea0e2,Douglas Chapman,55,Female,Support,PhD,12/06/2022,Project Management,26/12/2023,A,50,,0,0
573f9ac9-17ee-4fc7-b586-8ed1e4a2618e,Lisa Davis,45,F,Engineering,Bachelors,03/02/2024,Python,17/05/2024,Yes,27,0,5,5
bf153b90-8971-41bb-992b-ba0eca857fe4,Paige Williams,,Male,Support,Bachelors,24/05/2022,Python,08/07/2023,Absent,74,0,5,5
c1e0248e-a844-4e0b-aac2-fc1e8a83e68d,Abigail Wilkinson,50,FEMALE,Marketing,Masters,15/08/2022,Leadership,20/09/2023,Present,79,0,0,0
54aba577-e331-4ee6-a96c-5060cbb474a3,Jonathan Perez,,MALE,Support,Bachelors,08/02/2022,Cloud Computing,25/01/2023,Yes,0,0,1,1
b245e656-6d56-4cd8-8006-16d1471560e4,Howard Chavez,,F,Sales,None,28/02/2025,Cloud Computing,24/01/2026,Absent,,0,,
fb0f79e5-18f6-4e0c-bd28-98b006e2e080,Alison Hill,,MALE,Engineering,None,30/08/2021,Project Management,19/06/2022,Yes,,,4,4
bccb296d-3bf5-400a-a82e-25e3d2832c0d,Christopher Wilcox,26,M,HR,Bachelors,23/09/2021,Communication,31/01/2024,P,0,,2,2
0fafba84-75fa-49f2-8b85-1e2621f3eb6f,Courtney Taylor,,Female,Support,PhD,12/12/2021,Excel,26/08/2022,P,87,63,1,1
344410e5-b95c-4eda-a988-a44db9ca5928,Peter Juarez,,Male,Support,Diploma,08/04/2021,Excel,12/07/2022,Absent,0,0,4,4
d568192f-1032-4480-b01b-56582767ec01,Kara Smith,54,FEMALE,HR,Masters,09/12/2023,Python,21/09/2024,Absent,0,,5,5
af376fbe-2cd3-4317-8874-a1c508fe3f40,Jennifer Miller,,Male,Finance,Diploma,14/06/2023,Python,04/02/2026,No,,,1,1
6a40e733-275b-4c2c-92be-16cb36378db3,Dave Hess,,Female,Marketing,None,09/08/2021,Communication,04/06/2023,No,0,0,1,1
8e144e1f-b6b6-415c-852f-e1b1b6b4d8e7,Kiara Santana,42,Male,Finance,PhD,12/07/2022,Project Management,27/03/2025,Present,96,49,0,0
73fb6c56-e2ea-4644-947e-1c39fc0221b4,Zachary Patel,,Male,Sales,Bachelors,31/03/2025,Communication,24/07/2025,P,0,0,4,4
6cc55999-72f5-40bd-b420-50e83730bf79,Russell Wallace,33,MALE,Engineering,Diploma,02/02/2025,Project Management,06/04/2026,Yes,67,,,
ed1c4d70-36d2-4823-9b35-4089429e5882,Patricia Smith,33,Male,Support,Masters,13/12/2022,Communication,27/12/2024,A,0,65,,
89131a4a-c5c6-4d8a-a022-7afc4ba82162,Brandon Perkins,25,M,Engineering,PhD,19/09/2023,Communication,29/10/2023,No,,,4,4
bcac4426-3ad0-490f-8dc5-5340e69cdb5b,Tiffany Wilson,43,F,HR,Bachelors,05/05/2021,Excel,28/08/2022,Present,0,44,5,5
94a64978-a64f-4efb-a8ca-0bd26504f7a9,Ruth Brown,,MALE,Engineering,Masters,05/05/2024,Project Management,21/09/2025,Present,26,,1,1
cc87858c-3b57-45df-a034-5e6889fd911f,Terry Romero,22,MALE,Sales,Bachelors,17/10/2021,Leadership,10/10/2023,P,64,24,3,3
89fc17cf-3dd2-4956-92fc-ff49e2696a73,Gina Medina,40,Male,Sales,PhD,21/11/2024,Project Management,04/03/2026,Yes,32,0,5,5
22dcb06c-8c85-428e-9502-ec6742da1572,Amanda Henry,,Female,HR,None,22/06/2022,Python,13/04/2024,Absent,,69,5,5
3873335f-ca3f-48a4-8d88-e44e23c43184,Ann Hernandez,58,MALE,Engineering,Diploma,04/01/2022,Cloud Computing,09/03/2022,A,90,0,4,4
a244496a-b88e-43d1-ac10-36cd1249944e,Nancy Morris,38,MALE,Marketing,Diploma,11/01/2024,Cloud Computing,12/03/2025,P,0,0,4,4
d8e3cb62-fe24-4cd4-86bc-55dbae6c3a9b,Andrew Smith,,Female,Engineering,Bachelors,31/08/2021,Excel,16/04/2022,A,,,3,3
0632718e-b0dd-4e62-aa35-b738c67a56e3,Miranda Miller,44,Male,Finance,Masters,30/06/2020,Excel,30/06/2021,P,52,70,2,2
a3150039-ced7-430d-be00-b0cbc1ef5aef,Angela Lee,38,FEMALE,Engineering,Masters,01/09/2021,Project Management,20/07/2022,Yes,39,,5,5
89fdf534-e4f0-48a1-889d-43e77060ee63,Amy Mccoy,22,FEMALE,Engineering,Diploma,06/02/2021,Project Management,09/02/2022,Present,65,0,1,1
5a744822-fd07-4913-a657-abb6b81f2807,Michael Norton,,Female,Engineering,Masters,26/06/2020,Leadership,16/09/2022,Present,,76,5,5
4ac98d23-c0a5-4337-8a34-61e7a54680ad,Bradley Hess,,F,HR,None,20/07/2024,Cloud Computing,10/11/2026,Yes,,92,1,1
7dbb4c18-4984-40ab-ba0e-25398a3e50b5,Patricia Hernandez,,M,Marketing,Diploma,02/03/2025,Leadership,29/06/2025,Absent,,42,,
0adea5db-c9ce-4cdb-9f24-c788805cc2d7,John Hunter,,FEMALE,Marketing,Bachelors,21/09/2022,Python,13/04/2025,A,79,96,4,4
0c81a3cc-9965-4f48-8b4d-2de206b868bd,Dean Sanchez,,Female,Marketing,None,28/03/2024,Leadership,28/04/2024,Absent,,41,1,1
5c89158a-16b4-4b0c-976b-d523a2fcab34,Denise Hernandez,32,M,Sales,Bachelors,15/03/2023,Cloud Computing,04/02/2025,Yes,0,0,,
69b88f33-3c5d-415e-9f79-260c9020dde2,Derrick Perez,28,FEMALE,Finance,Masters,24/06/2023,Cloud Computing,01/08/2024,P,0,90,4,4
5dbffb1f-0c8b-4089-a94c-86125e9be593,Christopher Ray,,MALE,Finance,Masters,01/01/2023,Project Management,16/02/2025,No,,0,3,3
a0011ba6-0a14-4b9f-b6db-95fb8d737aa2,Jason Allen,43,F,Sales,None,15/08/2020,Communication,29/10/2020,Present,,97,0,0
c95995ec-5ae6-44b7-9e3b-37e675c41c37,Dr. Paula Benton DVM,,M,HR,Bachelors,05/01/2025,Project Management,09/07/2026,Present,85,0,4,4
0f8ace7c-1084-461b-a032-3ec52f4cda5e,Anthony Martinez,25,FEMALE,Marketing,None,26/09/2024,Python,07/12/2026,Yes,0,49,1,1
1fcfcb8e-8750-4e7b-95bb-e3a440b87dc3,Suzanne Rodgers,38,M,HR,Diploma,06/08/2023,Python,14/07/2025,No,0,0,1,1
f64f98b4-4237-45ff-bbb8-90dea025e80b,Cassandra Fry,,M,Sales,None,28/06/2022,Project Management,24/12/2024,Absent,0,0,1,1
8402837a-3fbf-4804-ae4f-72dce1656eaf,Nathan Lopez,24,Male,HR,Masters,03/07/2024,Communication,06/05/2026,Absent,0,,2,2
27a4f74d-3e02-49f6-848e-811766534f79,Brenda Ross,28,M,Support,Masters,23/10/2020,Leadership,24/11/2021,Absent,84,,2,2
92489bee-858f-4b60-abbe-35eab9da7480,Mary Parker,47,Male,Support,Bachelors,11/10/2022,Python,05/05/2025,No,96,,3,3
e1236175-3e22-4676-854d-35aa28998ac0,Mitchell Richardson,28,Female,Engineering,Bachelors,18/10/2022,Project Management,01/03/2024,Absent,96,0,5,5
4f40f6ed-1aa5-44e2-b6c0-77aa6e4ebe99,Darlene Murray,,M,Finance,None,04/10/2024,Leadership,26/04/2027,Absent,0,87,,
f209329d-4aa7-44e2-a3e3-1ac9d27102f1,Mrs. Heather Christensen,38,MALE,Sales,PhD,11/08/2020,Leadership,10/01/2021,Yes,,40,1,1
2fc44d65-0ad5-4e56-9f9b-87b0ddc418d2,Daryl Lowe,34,F,Finance,Bachelors,26/09/2022,Cloud Computing,29/05/2024,Present,,,0,0
4b38a57b-2fdc-4da3-aee5-1b7a8b20cc44,Sean Daniel,51,F,Marketing,Diploma,27/02/2023,Communication,06/08/2025,Present,0,,4,4
6943dab7-4ec7-4bdc-a094-d74c7846e9c5,Sharon Palmer,,M,Support,Bachelors,25/12/2020,Excel,29/01/2022,A,70,0,5,5
05c208e0-eb05-4b48-aa90-f6488155db84,Monica Richardson,,M,Engineering,PhD,10/10/2024,Project Management,06/01/2027,Yes,68,78,2,2
2daf33de-84cc-48eb-803f-8f00b28935e7,Desiree Swanson,,Male,Engineering,PhD,29/12/2024,Communication,09/06/2025,P,,0,4,4
b27b14fd-d4ed-49d8-9c2f-33817736fb28,Michael Johnson,,MALE,Marketing,Bachelors,29/05/2021,Project Management,14/06/2022,Yes,0,0,5,5
3d231e3b-4a97-4245-9a5b-f081fe3d81d8,Daniel Booker,,Female,Support,Masters,02/10/2020,Project Management,23/11/2022,P,0,0,5,5
41f9bf45-86b5-4d45-941a-409331bf8a3c,Sophia Martinez,,Female,Marketing,PhD,15/04/2023,Excel,13/04/2025,Absent,0,,2,2
1a282f20-ce52-4b86-a433-d80dce8437fc,Michael Gibson,38,Male,Support,Masters,25/02/2022,Leadership,22/09/2023,Present,0,,2,2
1faff7a0-c991-484d-a0eb-b3c7b8a3f3fa,Lisa Gonzalez,,F,Support,Diploma,26/03/2024,Project Management,14/06/2025,Yes,,,,
7e19cad7-32af-4b95-adc4-b86da180ee9b,Jared Morris,,Female,HR,Masters,16/01/2021,Excel,02/04/2022,P,,,,
dad50f42-681a-435f-a1e3-d66c0a09bdc1,Billy Miller,,Male,Finance,Masters,09/03/2022,Python,08/05/2023,Absent,30,,5,5
53d32d79-f632-490a-8226-64f47f258778,Anna Yu DVM,,FEMALE,HR,None,23/07/2024,Leadership,04/09/2025,P,,96,,
e44e923a-8643-4ed7-9d30-24fcb864aaf7,Thomas Clark,,F,HR,Diploma,18/12/2024,Communication,13/12/2025,Present,50,,3,3
960a035c-0786-4459-8f89-321cff4ca29e,Richard Rodriguez,59,M,Marketing,Diploma,28/06/2020,Leadership,14/12/2020,P,0,0,0,0
eca0a912-861c-43de-98e1-e160d66cbda1,Michael Cook,,Male,HR,PhD,09/05/2021,Python,17/12/2022,Absent,,,2,2
d2b2cf4b-489d-4b8a-bab0-dbe0438e1bb9,Barbara Hardy,36,MALE,Engineering,Bachelors,30/06/2024,Cloud Computing,12/03/2025,No,,,4,4
9efda9e9-e1dd-4f7f-80c9-76e5eaab0629,Jenna Lynch,,MALE,Sales,Diploma,19/10/2023,Leadership,16/06/2026,Yes,,40,1,1
13853f45-0ed5-4c8c-a2c9-4a442248fe75,Benjamin Martinez,39,F,Sales,Diploma,17/03/2023,Python,21/04/2024,P,83,,,
496e186a-9335-4c77-8599-1a45a3a868d7,Eduardo Hall,,M,Support,Masters,27/09/2024,Communication,13/05/2025,A,,0,2,2
06c0965d-d68b-417e-97cb-97197a3367d0,Nicole Russell,48,Female,Finance,Bachelors,09/10/2024,Leadership,22/01/2026,P,0,0,3,3
f10cb4f0-285d-4795-b913-8441d0a05417,Lance Hernandez,50,Male,HR,PhD,19/09/2021,Project Management,06/10/2023,Yes,25,23,2,2
567328bc-55cf-485a-8667-b0577387de41,Brandon Peck,30,M,Marketing,PhD,23/04/2022,Excel,30/09/2023,No,44,74,2,2
6841667c-893e-4de8-8509-c3a2214b1e1c,Amanda Richardson,29,F,Sales,Bachelors,07/10/2022,Excel,16/07/2024,Absent,24,35,5,5
3cd68ac3-5665-4d0b-8ac2-9f1dc72c3764,James Graham DDS,,Female,Support,Bachelors,12/06/2020,Cloud Computing,03/08/2021,No,0,,3,3
1dd3c5d2-1892-4ebd-b195-6d6084f36ac6,Jessica Bradford,,MALE,Support,Masters,29/08/2020,Communication,09/12/2022,Absent,41,76,2,2
fd8190c8-dff4-4c91-b164-6c14f1a0051f,Stephen Ward,60,Male,HR,PhD,15/08/2020,Excel,31/08/2022,No,,48,5,5
d173bd6d-16a0-4e13-9b80-5cc7e2712ff8,Alyssa Moore,,Male,Finance,Diploma,26/08/2023,Leadership,14/05/2024,Present,,0,1,1
bec2e40d-f0b8-4b29-9204-4e75129b1e2d,Troy Saunders,29,Female,Finance,Bachelors,21/02/2024,Leadership,29/09/2024,Present,82,,4,4
0d5348d1-5b15-474d-972d-3274e5c22467,Katrina White,57,FEMALE,Support,None,05/06/2022,Project Management,15/10/2022,Absent,,,0,0
d8f148fb-a05a-43c4-bc42-43c71bd8978e,Dr. Mathew Thomas,,F,Finance,Masters,17/02/2025,Python,20/10/2027,A,53,38,3,3
43874957-d4d6-4370-8645-1ddafbe22c49,Victor Wilson,31,MALE,Sales,Bachelors,22/01/2022,Project Management,30/09/2022,Present,,52,2,2
cb3738c2-0144-4e67-8df5-b9a0e577e1b6,Jillian Lee,58,MALE,Support,Masters,07/11/2022,Communication,26/11/2023,No,,,,
aac782ac-dce2-4b06-ba15-422e3cc7edc8,Nancy Rice,43,M,Support,Bachelors,21/10/2022,Excel,26/05/2023,Absent,81,0,5,5
a5279af5-3bd6-4f9b-b643-0f4d0bce8eeb,Nathaniel Brown,,M,Engineering,Masters,24/09/2023,Leadership,18/02/2024,A,60,,3,3
049f32c7-b1a7-4537-b0ec-70747397b987,Amber Richardson,42,Male,Support,Bachelors,02/06/2023,Communication,30/08/2025,A,,0,5,5
cda42f85-1099-4969-b521-d09594b22af0,Kenneth Donovan,,MALE,HR,Diploma,24/01/2025,Leadership,07/05/2027,P,,,4,4
ceacd779-9538-4035-8157-abecfdecc58d,Peter Mccarthy,33,M,Engineering,Diploma,13/02/2024,Project Management,03/02/2025,P,29,0,1,1
ceddadec-929d-478e-9fde-2d5fc441c3db,Richard Phillips,23,FEMALE,Support,Diploma,05/11/2023,Cloud Computing,19/11/2024,Absent,,0,3,3
99adf607-c26e-4dbd-9acb-0045a449aefa,Megan Juarez,,Male,Marketing,Bachelors,19/12/2024,Python,10/06/2026,Absent,75,21,2,2
4ba9008d-85af-4680-a39f-6cc716f39bed,Richard Riley,28,MALE,Support,Bachelors,23/02/2024,Communication,21/12/2025,P,29,93,4,4
90ba1d38-5492-412f-a59d-537f3f8a16b8,Alex Mason,,FEMALE,Sales,Diploma,07/02/2025,Excel,17/04/2027,Present,0,80,5,5
f99003d8-cad4-43f4-9e68-9a6c91c98ab6,Tiffany Zamora,52,Male,Sales,Masters,24/11/2022,Communication,09/03/2023,A,0,,4,4
ce9ca015-c7c4-4854-96d4-eb062f592f3e,Elizabeth Thomas,,MALE,Sales,Diploma,09/03/2021,Python,21/03/2022,Absent,0,0,5,5
f5ebb7f9-8f52-4f8a-905c-be00677a72f6,Jennifer Lyons,60,MALE,Finance,PhD,03/12/2023,Python,11/12/2025,Absent,0,0,1,1
a3e6bbfd-65e2-4bba-a7ae-222079150e99,Phillip Compton,31,Female,Engineering,None,04/01/2025,Leadership,11/01/2026,P,,,1,1
bfd096b4-2c85-4b3f-b126-36bba455ea22,Justin Vang,,F,Engineering,Bachelors,10/07/2020,Leadership,14/05/2021,Absent,0,,5,5
53663145-386b-45fc-9b52-ba4d851e4fe8,Lindsey Cox,,F,HR,None,16/03/2022,Excel,22/02/2023,Yes,,,,
23763f57-852c-42ce-b337-7b9ee60587ef,Kristina Smith,49,M,HR,Bachelors,04/05/2022,Leadership,15/09/2024,A,,0,3,3
583d2337-e5b2-4a6d-80c9-578ed3f8b32d,Stacy Wilson,,M,Sales,Diploma,08/09/2022,Cloud Computing,21/05/2023,Absent,,30,1,1
9c296b78-90f6-4dce-b1f4-e511e6f9c201,Allen Ballard,44,FEMALE,Support,Diploma,23/06/2021,Communication,12/01/2024,P,46,0,,
5bd537b1-c35a-4de3-972b-cd8d67fec003,Bridget Guerrero,,Male,Marketing,None,08/07/2021,Communication,27/11/2022,A,0,,2,2
92aa71d5-61e7-4ff5-8cf5-0927c89a10a3,Jason Jones,,FEMALE,Sales,None,22/01/2021,Cloud Computing,24/12/2021,P,,,1,1
cf09b990-7b5f-4427-8fd1-bc4e03d2a7ca,Michael Jennings,,M,HR,Masters,09/02/2022,Python,08/05/2023,No,52,0,2,2
874c146c-cea6-4978-b0b6-9f93c438c125,George Bradshaw,59,FEMALE,Marketing,PhD,03/07/2021,Python,04/12/2021,Yes,,0,5,5
c6f7cc83-3129-47af-97e3-05d5407e8506,Joshua Allen,38,FEMALE,Support,None,15/04/2021,Communication,03/11/2023,Absent,48,,4,4
a0443dc9-459b-456f-824f-df53d98a1a6f,Sarah Wall,52,FEMALE,Support,None,28/11/2022,Project Management,23/05/2024,Yes,,32,5,5
00401b20-3946-4d23-8098-e2b47a798ed4,Samuel Hamilton,,Female,Engineering,Masters,30/08/2021,Leadership,09/03/2022,A,,,1,1
1006e0eb-63a8-4422-a29e-ae63e8475ebd,Mrs. Veronica Hughes MD,,MALE,Support,Diploma,03/08/2023,Python,10/03/2026,P,0,36,3,3
